,Prd Date,Case Number,road,intersection,number injured,fatal indicator,local codes,Day of Week,Time,"Contributing Factor Primary
",Contributing Factor Secondary,CTV,lat,long,seconds_since,month
624,10/10/2022,S8S115FZSSWD,TRUMANSBURG ROAD,,0,N,S22-13085,MONDAY,20:59,61.0,77.0,5558,42.4914674,-76.5883927,75540.0,10
625,10/10/2022,S8S110FZQR24,DRYDEN HARFORD ROAD,WEST LAKE ROAD,0,N,S22-13048,MONDAY,05:11,18.0,4.0,5552,42.4575747,-76.5488232,18660.0,10
626,10/11/2022,S8S107FZWXBT,NORTH TRIPHAMMER ROAD,TRIPHAMMER MARKET PLACE DRIVE,2,N,S22-13138,TUESDAY,20:05,7.0,17.0,5523,42.47871,-76.48221,72300.0,10
627,10/11/2022,S8S111FZV8CQ,SLATERVILLE ROAD,,0,N,S22-13098,TUESDAY,07:21,61.0,77.0,5550,42.3947362,-76.3769443,26460.0,10
628,10/11/2022,S8S112FZWQ5G,EAST SHORE DRIVE,EASTLAKE ROAD,0,N,S22-13134,TUESDAY,18:58,61.0,77.0,5556,42.51475,-76.513657,68280.0,10
629,10/11/2022,S8S116FZV61M,EAST SHORE DRIVE,,0,N,S22-13099,TUESDAY,07:25,61.0,77.0,5556,42.4977529,-76.5098078,26700.0,10
630,10/11/2022,S8DEP3FZW3F0,TAUGHANNOCK BOULEVARD,,0,N,S22-13108,TUESDAY,08:30,61.0,77.0,5555,42.5385068,-76.5911337,30600.0,10
631,10/11/2022,S8S113FZTM8R,TRUMANSBURG ROAD,,0,N,S22-13092,TUESDAY,02:55,61.0,77.0,5558,42.4914674,-76.5883927,10500.0,10
632,10/11/2022,S8S116FZVBFN,WARREN ROAD,,0,N,S22-13103,TUESDAY,08:33,61.0,77.0,5556,42.4885848,-76.4675805,30780.0,10
633,10/11/2022,S8S107FZWFHG,EAST SHORE DRIVE,,0,N,S22-13127,TUESDAY,16:35,7.0,4.0,5556,42.4977529,-76.5098078,59700.0,10
634,10/12/2022,S8DEP1G0QGTB,STATE HIGHWAY 13,,1,N,S22-13170,WEDNESDAY,12:28,26.0,77.0,5555,42.4290176,-76.5078603,44880.0,10
635,10/12/2022,S8S111FZZFSF,TAUGHANNOCK BOULEVARD,,0,N,S22-13160,WEDNESDAY,07:29,61.0,77.0,5555,42.5385068,-76.5911337,26940.0,10
636,10/13/2022,S80K91G03SGZ,SLATERVILLE ROAD,,1,N,S22-13212,THURSDAY,16:08,27.0,77.0,5555,42.3947362,-76.3769443,58080.0,10
637,10/13/2022,S8S115G046LZ,STATE HIGHWAY 227,,0,N,S22-13220,THURSDAY,19:06,61.0,77.0,5558,42.5188688,-76.6873564,68760.0,10
638,10/13/2022,S8S111G03DZL,NEWFIELD DEPOT ROAD,,1,N,S22-13206,THURSDAY,13:31,66.0,77.0,5557,42.365027,-76.5696009,48660.0,10
639,10/13/2022,S8S113G02NPZ,WEST DRYDEN ROAD,SHELDON ROAD,1,N,S22-13193,THURSDAY,07:54,7.0,77.0,5552,42.4637963,-76.4816764,28440.0,10
640,10/14/2022,S8S119G05W13,UNNAMED STREET,,0,N,S22-13252,FRIDAY,07:48,42.0,77.0,5555,42.4575747,-76.5488232,28080.0,10
641,10/14/2022,S8S118G07C8L,DANBY ROAD,,0,N,S22-13283,FRIDAY,18:18,61.0,77.0,5555,42.3587467,-76.4833869,65880.0,10
642,10/14/2022,S8S115G077GR,STATE HIGHWAY 227,,0,N,S22-13279,FRIDAY,18:04,61.0,77.0,5558,42.5188688,-76.6873564,65040.0,10
643,10/14/2022,S8S106G05FPZ,HILLCREST ROAD,,0,N,S22-13241,FRIDAY,04:37,99.0,99.0,5556,42.5126328,-76.4811713,16620.0,10
644,10/15/2022,S8DEP2G0C6W3,SPRINGHOUSE ROAD,FREEVILLE ROAD,1,N,S22-13343,SATURDAY,20:59,6.0,17.0,5552,42.4993036,-76.3190581,75540.0,10
645,10/15/2022,S8S116G09K89,RIDGE ROAD,,0,N,S22-13319,SATURDAY,11:44,9.0,77.0,5556,42.5735549,-76.5781092,42240.0,10
646,10/15/2022,S8S112G0BH5C,ABBOTT ROAD,,0,N,S22-13335,SATURDAY,18:36,3.0,77.0,5552,42.4745362,-76.4276654,66960.0,10
647,10/16/2022,S8S115G0FZHJ,WEST DANBY ROAD,,0,N,S22-13380,SUNDAY,19:28,61.0,77.0,5557,42.3406625,-76.5354786,70080.0,10
648,10/16/2022,S8S119G0CXRP,MECKLENBURG ROAD,,1,N,S22-13360,MONDAY,05:23,4.0,77.0,5553,42.4516637,-76.608651,19380.0,10
649,10/16/2022,S8DEP2G0DVWZ,STATE HIGHWAY 13,,1,N,S22-13170,SUNDAY,12:28,26.0,77.0,5555,42.4290176,-76.5078603,44880.0,10
650,10/17/2022,S8DEP3G0KJSK,WEST DANBY ROAD,,0,N,S22-13424,MONDAY,22:08,2.0,4.0,5557,42.3406625,-76.5354786,79680.0,10
651,10/17/2022,S8S116G0K786,1570 DANBY RD,,0,N,S22-13422,MONDAY,20:35,77.0,77.0,5551,42.37124559999999,-76.4885923,74100.0,10
652,10/17/2022,S8S120G0HDGW,TRUMANSBURG ROAD,,0,N,S22-13394,MONDAY,07:00,61.0,77.0,5555,42.4914674,-76.5883927,25200.0,10
653,10/17/2022,S8S107G0JXG4,PENNSYLVANIA AVE,,0,N,S22-13415,MONDAY,18:30,61.0,77.0,5555,42.4272293,-76.4872588,66600.0,10
654,10/18/2022,S8S109G0N6CD,PERU SOUTH LANSING ROAD,,0,N,S22-13469,TUESDAY,19:26,61.0,77.0,5554,-9.189967,-75.015152,69960.0,10
655,10/18/2022,S8S113G0KSB4,DANBY ROAD,,0,N,S22-13426,TUESDAY,00:59,20.0,77.0,5551,42.3587467,-76.4833869,3540.0,10
656,10/19/2022,S81203G0RG34,HANSHAW ROAD,,0,N,S22-13520,WEDNESDAY,19:43,61.0,77.0,5552,42.4672637,-76.4599749,70980.0,10
657,10/19/2022,S8S112G0PZM9,UNIVERSITY PARK,,0,N,S22-13489,WEDNESDAY,07:42,4.0,99.0,5523,42.4575747,-76.5488232,27720.0,10
658,10/19/2022,S8S115G0R0FJ,FIVE MILE DRIVE,,0,N,S22-13513,WEDNESDAY,16:21,9.0,4.0,5555,42.4224419,-76.5291647,58860.0,10
659,10/20/2022,S8S118G0VSVJ,WEST DANBY ROAD,VANBUSKIRK GULF ROAD,0,N,S22-13571,THURSDAY,20:55,61.0,77.0,5551,42.3289938,-76.5658321,75300.0,10
660,10/20/2022,S8S119G0SNQS,SLATERVILLE ROAD,,0,N,S22-13539,THURSDAY,05:00,61.0,77.0,5550,42.3947362,-76.3769443,18000.0,10
661,10/21/2022,S8S118G0ZTVR,TAUGHANNOCK BLVD,MAIN ENTRANCE ROAD,0,N,S22-13623,FRIDAY,19:17,61.0,77.0,5558,42.4575747,-76.5488232,69420.0,10
662,10/22/2022,S8S113G11HD1,1312 AURBURN RD,,1,N,S22-13648,SATURDAY,07:16,19.0,77.0,5556,42.6202936,-76.4934715,26160.0,10
663,10/22/2022,S8DEP3G138VH,HAYTS ROAD,,1,N,S22-13667,SATURDAY,15:58,2.0,27.0,5555,42.4665444,-76.5871689,57480.0,10
664,10/22/2022,S80K91G13D19,PERRY CITY ROAD,,0,N,S22-13688,SATURDAY,22:11,61.0,77.0,5558,42.4950539,-76.6185,79860.0,10
665,10/22/2022,S8S116G12HGP,SALEM DRIVE,,0,N,S22-13665,SATURDAY,14:00,3.0,99.0,5555,42.4722919,-76.456825,50400.0,10
666,10/22/2022,S8S116G11LSR,PERRY CITY ROAD,DUBOIS ROAD,1,N,S22-13650,SATURDAY,08:45,7.0,77.0,5558,42.4965258,-76.556314,31500.0,10
667,10/23/2022,S8DEP3G14KVZ,BOSTWICK ROAD,,0,N,S22-13714,SUNDAY,05:20,,,5553,42.4227499,-76.5793917,19200.0,10
668,10/24/2022,S8S108G195W4,DRYDEN ROAD,,0,N,S22-13788,MONDAY,17:47,62.0,69.0,5552,42.4704369,-76.4034517,64020.0,10
669,10/24/2022,S8S118G19G5H,RIDGE ROAD,,0,N,S22-13794,MONDAY,19:42,61.0,77.0,5556,42.5735549,-76.5781092,70920.0,10
670,10/24/2022,S8S110G174WW,CAYUGA HEIGHTS ROAD,,1,N,S22-13754,MONDAY,01:08,19.0,66.0,5523,42.4766371,-76.4989472,4080.0,10
671,10/24/2022,S8S112G17SQ3,RIDGE ROAD,,0,N,S22-13763,MONDAY,07:41,61.0,77.0,5556,42.5735549,-76.5781092,27660.0,10
672,10/25/2022,S8S109G1C1KS,DANBY ROAD,,0,N,S22-13815,TUESDAY,07:09,61.0,77.0,5551,42.3587467,-76.4833869,25740.0,10
673,10/25/2022,S8S116G1DZV4,FIVE MILE DRIVE,,0,N,S22-13848,TUESDAY,22:22,61.0,77.0,5555,42.4224419,-76.5291647,80520.0,10
674,10/25/2022,S8S116G1DB4B,ELMIRA ROAD,FIVE MILE DRIVE,0,N,S22-13839,TUESDAY,17:03,4.0,9.0,5555,42.4224419,-76.5291647,61380.0,10
675,10/25/2022,S8S112G1C8ZM,STATE HIGHWAY 13,,0,N,S22-13823,TUESDAY,09:44,4.0,77.0,5523,42.4290176,-76.5078603,35040.0,10
676,10/25/2022,S8S109G1DLBF,UPTOWN ROAD,,0,N,S22-13842,TUESDAY,17:30,3.0,77.0,5555,42.4797935,-76.4727817,63000.0,10
677,10/26/2022,S8S107G1J29P,MAIN STREET,,0,N,S22-13902,WEDNESDAY,21:31,61.0,77.0,5552,42.4962636,-76.3709838,77460.0,10
678,10/26/2022,S8S111G1GBRD,TAUGHANNOCK BOULEVARD,,0,N,S22-13863,WEDNESDAY,07:26,61.0,77.0,5558,42.5385068,-76.5911337,26760.0,10
679,10/27/2022,S8S113G1LFC5,PARKING LOT,,0,,S22-13937,THURSDAY,14:58,,,5523,42.4575747,-76.5488232,53880.0,10
680,10/27/2022,S8S115G1LP33,STATE HIGHWAY 13,,1,N,S22-13945,THURSDAY,17:02,9.0,4.0,5552,42.4290176,-76.5078603,61320.0,10
681,10/27/2022,S8S111G1KKV6,COLEGROVE ROAD,,0,N,S22-13920,THURSDAY,08:31,4.0,77.0,5558,42.5066188,-76.5923686,30660.0,10
682,10/27/2022,S8S118G1LR4Z,ELMIRA ROAD,MAIN STREET,0,N,S22-13946,THURSDAY,17:26,61.0,77.0,5557,42.4962636,-76.3709838,62760.0,10
683,10/27/2022,S8S113G1L6LZ,STATE HIGHWAY 13,WARREN ROAD,0,N,S22-13932,THURSDAY,13:24,9.0,4.0,5523,42.4885848,-76.4675805,48240.0,10
684,10/27/2022,S8S115G1MCT8,DRYDEN ROAD,,0,N,S22-13960,THURSDAY,22:20,61.0,77.0,5552,42.4704369,-76.4034517,80400.0,10
685,10/27/2022,S8S106G1K70M,SLATERVILLE ROAD,,0,N,S22-13918,THURSDAY,05:53,61.0,77.0,5552,42.3947362,-76.3769443,21180.0,10
686,10/29/2022,S8S110G1QT8F,MIDLINE ROAD,,0,N,S22-14003,SATURDAY,00:01,61.0,77.0,5550,42.4213104,-76.3411547,60.0,10
687,10/29/2022,S8S112G1TG1W,RIDGE ROAD,,0,N,S22-14035,SATURDAY,19:36,61.0,77.0,5556,42.5735549,-76.5781092,70560.0,10
688,10/29/2022,S8S115G1R2VK,DRYDEN ROAD,,1,N,S22-14012,SATURDAY,01:58,61.0,77.0,5556,42.4704369,-76.4034517,7080.0,10
689,10/30/2022,S8S112G1XJV2,RIDGE ROAD,,0,N,S22-14101,SUNDAY,18:54,61.0,77.0,5556,42.5735549,-76.5781092,68040.0,10
690,10/30/2022,S8S109G1X2XK,CHIPMAN CORNERS ROAD,,0,N,S22-14091,SUNDAY,15:15,22.0,19.0,5554,42.6164809,-76.3705865,54900.0,10
691,10/30/2022,S8S112G1XMZ8,MAIN STREET,FALL CREEK ROAD,0,N,S22-14105,SUNDAY,19:27,7.0,99.0,5521,42.5286482,-76.3187472,70020.0,10
692,10/30/2022,S8S115G1X6H8,HALSEYVILLE ROAD,HALSEYVILLE ROAD,2,N,S22-14092,SUNDAY,16:17,7.0,4.0,5558,42.4893081,-76.6335186,58620.0,10
693,10/30/2022,S8S115G1XJXK,MECKLENBURG ROAD,,0,N,S22-14100,SUNDAY,18:52,61.0,77.0,5555,42.4516637,-76.608651,67920.0,10
694,10/31/2022,S8S108G21NHN,STATE HIGHWAY 96,RABBIT RUN ROAD,1,N,S22-14158,MONDAY,17:59,4.0,9.0,5558,42.531821,-76.6483219,64740.0,10
695,11/01/2022,S8S118G251GQ,STATE HIGHWAY 96,RABBIT RUN ROAD,0,N,S22-14248,TUESDAY,19:13,61.0,77.0,5558,42.531821,-76.6483219,69180.0,11
696,11/01/2022,S8S109G24TRK,FENNER ROAD,,0,N,S22-14243,TUESDAY,17:47,28.0,77.0,5556,42.6083587,-76.583622,64020.0,11
